split,sample_idx,node_id,energy,in_degree,out_degree,tot_degree
0,101,16,0.012345679104328156,16,16,32
0,101,19,0.003086419776082039,5,5,10
0,101,21,0.003086419776082039,9,9,18
0,101,47,0.003086419776082039,6,6,12
0,101,57,0.003086419776082039,6,6,12
0,101,74,0.003086419776082039,4,4,8
0,101,76,0.0277777798473835,3,3,6
0,101,83,0.003086419776082039,2,2,4
0,101,89,0.003086419776082039,1,1,2
0,101,105,0.003086419776082039,9,9,18
0,106,1,0.003086419776082039,17,17,34
0,106,3,0.003086419776082039,10,10,20
0,106,6,0.003086419776082039,10,10,20
0,106,9,0.003086419776082039,9,9,18
0,106,11,0.003086419776082039,6,6,12
0,106,12,0.003086419776082039,19,19,38
0,106,17,0.003086419776082039,4,4,8
0,106,19,0.012345679104328156,5,5,10
0,106,21,0.003086419776082039,9,9,18
0,106,35,0.003086419776082039,1,1,2
0,106,36,0.003086419776082039,1,1,2
0,106,47,0.003086419776082039,6,6,12
0,106,57,0.003086419776082039,6,6,12
0,106,62,0.003086419776082039,12,12,24
0,106,70,0.003086419776082039,19,19,38
0,106,72,0.003086419776082039,1,1,2
0,106,81,0.003086419776082039,6,6,12
0,107,3,0.003086419776082039,10,10,20
0,107,6,0.003086419776082039,10,10,20
0,107,16,0.003086419776082039,16,16,32
0,107,19,0.003086419776082039,5,5,10
0,107,21,0.012345679104328156,8,8,16
0,107,26,0.012345679104328156,12,12,24
0,107,28,0.003086419776082039,3,3,6
0,107,29,0.003086419776082039,1,1,2
0,107,48,0.003086419776082039,3,3,6
0,107,62,0.003086419776082039,12,12,24
0,107,65,0.003086419776082039,1,1,2
0,107,68,0.003086419776082039,2,2,4
0,107,69,0.003086419776082039,4,4,8
0,107,74,0.003086419776082039,4,4,8
0,107,76,0.003086419776082039,3,3,6
0,107,83,0.003086419776082039,2,2,4
0,111,17,0.003086419776082039,4,4,8
0,111,19,0.003086419776082039,5,5,10
0,111,21,0.003086419776082039,9,9,18
0,111,47,0.012345679104328156,6,6,12
0,111,48,0.012345679104328156,3,3,6
0,111,66,0.003086419776082039,1,1,2
0,111,67,0.012345679104328156,2,2,4
0,111,68,0.012345679104328156,2,2,4
0,111,70,0.003086419776082039,19,19,38
0,111,75,0.003086419776082039,1,1,2
0,111,81,0.003086419776082039,6,6,12
0,111,84,0.012345679104328156,2,2,4
0,111,85,0.003086419776082039,1,1,2
0,114,2,0.003086419776082039,4,4,8
0,114,8,0.003086419776082039,4,4,8
0,114,9,0.003086419776082039,9,9,18
0,114,11,0.012345679104328156,6,6,12
0,114,16,0.012345679104328156,16,16,32
0,114,19,0.0277777798473835,5,5,10
0,114,22,0.003086419776082039,4,4,8
0,114,24,0.003086419776082039,3,3,6
0,114,47,0.003086419776082039,6,6,12
0,114,69,0.003086419776082039,19,19,38
0,114,98,0.0277777798473835,3,3,6
0,114,102,0.003086419776082039,9,9,18
0,116,7,0.003086419776082039,1,1,2
0,116,8,0.003086419776082039,3,3,6
0,116,9,0.0277777798473835,9,9,18
0,116,10,0.003086419776082039,4,4,8
0,116,15,0.003086419776082039,11,11,22
0,116,16,0.003086419776082039,16,16,32
0,116,19,0.003086419776082039,5,5,10
0,116,21,0.003086419776082039,9,9,18
0,116,22,0.003086419776082039,3,3,6
0,116,51,0.003086419776082039,2,2,4
0,116,52,0.003086419776082039,2,2,4
0,116,53,0.003086419776082039,2,2,4
0,116,54,0.003086419776082039,3,3,6
0,116,69,0.003086419776082039,4,4,8
0,116,70,0.003086419776082039,19,19,38
0,116,81,0.003086419776082039,6,6,12
0,117,8,0.003086419776082039,4,4,8
0,117,10,0.003086419776082039,4,4,8
0,117,11,0.003086419776082039,6,6,12
0,117,14,0.003086419776082039,5,5,10
0,117,15,0.003086419776082039,10,10,20
0,117,22,0.003086419776082039,3,3,6
0,117,62,0.003086419776082039,12,12,24
0,117,69,0.003086419776082039,19,19,38
0,117,73,0.012345679104328156,4,4,8
0,117,75,0.003086419776082039,2,2,4
0,117,81,0.0277777798473835,2,2,4
0,117,87,0.003086419776082039,1,1,2
0,117,90,0.003086419776082039,9,9,18
0,117,97,0.003086419776082039,3,3,6
0,117,106,0.003086419776082039,1,1,2
0,119,6,0.003086419776082039,7,7,14
0,119,14,0.003086419776082039,5,5,10
0,119,19,0.003086419776082039,5,5,10
0,119,47,0.003086419776082039,6,6,12
0,119,51,0.0277777798473835,2,2,4
0,119,52,0.0277777798473835,2,2,4
0,119,53,0.003086419776082039,1,1,2
0,119,69,0.003086419776082039,19,19,38
0,119,71,0.003086419776082039,1,1,2
0,119,73,0.003086419776082039,4,4,8
0,119,75,0.003086419776082039,3,3,6
0,119,81,0.003086419776082039,2,2,4
0,119,86,0.012345679104328156,4,4,8
0,120,6,0.003086419776082039,10,10,20
0,120,9,0.012345679104328156,9,9,18
0,120,13,0.012345679104328156,2,2,4
0,120,14,0.012345679104328156,5,5,10
0,120,15,0.003086419776082039,11,11,22
0,120,16,0.012345679104328156,16,16,32
0,120,19,0.003086419776082039,5,5,10
0,120,24,0.012345679104328156,3,3,6
0,120,47,0.003086419776082039,6,6,12
0,120,81,0.003086419776082039,6,6,12
0,120,93,0.0277777798473835,9,9,18
0,124,1,0.012345679104328156,17,17,34
0,124,3,0.0277777798473835,10,10,20
0,124,6,0.003086419776082039,10,10,20
0,124,14,0.012345679104328156,5,5,10
0,124,15,0.003086419776082039,10,10,20
0,124,16,0.003086419776082039,16,16,32
0,124,36,0.003086419776082039,1,1,2
0,124,56,0.012345679104328156,12,12,24
0,124,61,0.003086419776082039,11,11,22
0,124,84,0.003086419776082039,9,9,18
0,124,90,0.003086419776082039,2,2,4
0,124,91,0.012345679104328156,1,1,2
0,125,1,0.003086419776082039,17,17,34
0,125,6,0.003086419776082039,10,10,20
0,125,10,0.003086419776082039,6,6,12
0,125,14,0.0277777798473835,11,11,22
0,125,15,0.012345679104328156,16,16,32
0,125,16,0.003086419776082039,4,4,8
0,125,18,0.003086419776082039,5,5,10
0,125,19,0.003086419776082039,3,3,6
0,125,50,0.003086419776082039,6,6,12
0,125,51,0.003086419776082039,2,2,4
0,125,55,0.003086419776082039,12,12,24
0,125,69,0.003086419776082039,2,2,4
0,125,72,0.003086419776082039,6,6,12
0,125,88,0.003086419776082039,2,2,4
0,125,89,0.003086419776082039,9,9,18
0,128,2,0.003086419776082039,6,6,12
0,128,3,0.003086419776082039,10,10,20
0,128,12,0.003086419776082039,2,2,4
0,128,14,0.003086419776082039,11,11,22
0,128,15,0.07716049998998642,16,16,32
0,128,16,0.003086419776082039,3,3,6
0,128,17,0.003086419776082039,1,1,2
0,128,18,0.012345679104328156,5,5,10
0,128,23,0.003086419776082039,3,3,6
0,128,43,0.003086419776082039,6,6,12
0,128,48,0.003086419776082039,3,3,6
0,128,71,0.003086419776082039,3,3,6
0,128,93,0.003086419776082039,1,1,2
0,129,1,0.003086419776082039,17,17,34
0,129,14,0.003086419776082039,5,5,10
0,129,16,0.012345679104328156,16,16,32
0,129,24,0.012345679104328156,3,3,6
0,129,25,0.003086419776082039,1,1,2
0,129,46,0.003086419776082039,3,3,6
0,129,64,0.003086419776082039,2,2,4
0,129,65,0.003086419776082039,4,4,8
0,129,66,0.07716049998998642,20,20,40
0,129,67,0.003086419776082039,1,1,2
0,129,71,0.003086419776082039,1,1,2
0,129,99,0.003086419776082039,2,2,4
0,131,10,0.003086419776082039,4,4,8
0,131,13,0.012345679104328156,2,2,4
0,131,16,0.012345679104328156,16,16,32
0,131,24,0.0277777798473835,3,3,6
0,131,45,0.003086419776082039,3,3,6
0,131,51,0.003086419776082039,4,4,8
0,131,61,0.003086419776082039,1,1,2
0,131,62,0.003086419776082039,2,2,4
0,131,63,0.003086419776082039,2,2,4
0,131,65,0.012345679104328156,20,20,40
0,131,86,0.003086419776082039,9,9,18
0,131,90,0.003086419776082039,1,1,2
0,131,97,0.003086419776082039,7,7,14
0,132,6,0.003086419776082039,10,10,20
0,132,13,0.003086419776082039,5,5,10
0,132,14,0.003086419776082039,11,11,22
0,132,15,0.003086419776082039,16,16,32
0,132,16,0.003086419776082039,4,4,8
0,132,18,0.003086419776082039,5,5,10
0,132,37,0.003086419776082039,6,6,12
0,132,38,0.003086419776082039,3,3,6
0,132,54,0.003086419776082039,2,2,4
0,132,55,0.003086419776082039,4,4,8
0,132,56,0.012345679104328156,20,20,40
0,132,63,0.012345679104328156,3,3,6
0,132,74,0.0277777798473835,9,9,18
0,132,84,0.003086419776082039,7,7,14
0,134,9,0.003086419776082039,5,5,10
0,134,11,0.003086419776082039,5,5,10
0,134,30,0.003086419776082039,1,1,2
0,134,34,0.003086419776082039,4,4,8
0,134,42,0.003086419776082039,4,4,8
0,134,43,0.07716049998998642,20,20,40
0,134,46,0.003086419776082039,1,1,2
0,134,49,0.04938271641731262,3,3,6
0,134,52,0.003086419776082039,3,3,6
0,134,57,0.003086419776082039,1,1,2
0,134,58,0.003086419776082039,1,1,2
0,136,3,0.003086419776082039,1,1,2
0,136,4,0.003086419776082039,4,4,8
0,136,9,0.003086419776082039,5,5,10
0,136,37,0.003086419776082039,6,6,12
0,136,43,0.0277777798473835,20,20,40
0,136,47,0.111111119389534,4,4,8
0,136,49,0.003086419776082039,2,2,4
0,136,56,0.012345679104328156,1,1,2
0,136,58,0.003086419776082039,1,1,2
0,136,71,0.003086419776082039,1,1,2
0,138,4,0.012345679104328156,5,5,10
0,138,14,0.003086419776082039,5,5,10
0,138,17,0.003086419776082039,4,4,8
0,138,53,0.003086419776082039,4,4,8
0,138,55,0.012345679104328156,6,6,12
0,138,58,0.003086419776082039,1,1,2
0,138,60,0.003086419776082039,12,12,24
0,138,66,0.012345679104328156,20,20,40
0,138,80,0.0277777798473835,4,4,8
0,138,88,0.003086419776082039,3,3,6
0,138,94,0.003086419776082039,9,9,18
0,138,97,0.003086419776082039,1,1,2
0,138,100,0.003086419776082039,2,2,4
0,143,3,0.012345679104328156,10,10,20
0,143,4,0.003086419776082039,5,5,10
0,143,14,0.003086419776082039,10,10,20
0,143,24,0.04938271641731262,2,2,4
0,143,26,0.0277777798473835,2,2,4
0,143,29,0.003086419776082039,4,4,8
0,143,34,0.012345679104328156,20,20,40
0,143,43,0.012345679104328156,2,2,4
0,143,45,0.003086419776082039,4,4,8
0,143,46,0.003086419776082039,1,1,2
0,144,3,0.0277777798473835,10,10,20
0,144,4,0.003086419776082039,4,4,8
0,144,8,0.003086419776082039,8,8,16
0,144,10,0.003086419776082039,6,6,12
0,144,14,0.003086419776082039,10,10,20
0,144,35,0.003086419776082039,6,6,12
0,144,44,0.003086419776082039,4,4,8
0,144,45,0.003086419776082039,2,2,4
0,144,46,0.003086419776082039,9,9,18
0,144,51,0.003086419776082039,20,20,40
0,144,64,0.0277777798473835,2,2,4
0,144,68,0.003086419776082039,4,4,8
0,144,79,0.012345679104328156,9,9,18
0,145,1,0.003086419776082039,16,16,32
0,145,8,0.003086419776082039,4,4,8
0,145,9,0.003086419776082039,9,9,18
0,145,12,0.111111119389534,20,20,40
0,145,14,0.003086419776082039,5,5,10
0,145,30,0.003086419776082039,2,2,4
0,145,31,0.003086419776082039,1,1,2
0,145,36,0.003086419776082039,1,1,2
0,145,66,0.012345679104328156,20,20,40
0,145,97,0.003086419776082039,2,2,4
0,145,105,0.003086419776082039,1,1,2
0,145,107,0.003086419776082039,2,2,4
0,146,1,0.012345679104328156,16,16,32
0,146,12,0.111111119389534,20,20,40
0,146,14,0.003086419776082039,5,5,10
0,146,16,0.003086419776082039,16,16,32
0,146,21,0.003086419776082039,9,9,18
0,146,32,0.003086419776082039,1,1,2
0,146,36,0.003086419776082039,1,1,2
0,146,58,0.003086419776082039,12,12,24
0,146,66,0.012345679104328156,20,20,40
0,146,74,0.003086419776082039,2,2,4
0,146,97,0.003086419776082039,2,2,4
0,148,1,0.0277777798473835,17,17,34
0,148,9,0.003086419776082039,9,9,18
0,148,12,0.003086419776082039,19,19,38
0,148,15,0.012345679104328156,11,11,22
0,148,16,0.003086419776082039,16,16,32
0,148,22,0.003086419776082039,4,4,8
0,148,43,0.003086419776082039,2,2,4
0,148,48,0.003086419776082039,3,3,6
0,148,52,0.003086419776082039,3,3,6
0,148,60,0.003086419776082039,12,12,24
0,148,61,0.003086419776082039,1,1,2
0,148,66,0.003086419776082039,2,2,4
0,148,92,0.003086419776082039,4,4,8
0,148,102,0.012345679104328156,9,9,18
0,149,0,0.012345679104328156,6,6,12
0,149,3,0.012345679104328156,6,6,12
0,149,4,0.012345679104328156,5,5,10
0,149,5,0.003086419776082039,2,2,4
0,149,6,0.003086419776082039,10,10,20
0,149,18,0.003086419776082039,5,5,10
0,149,29,0.003086419776082039,3,3,6
0,149,41,0.003086419776082039,2,2,4
0,149,42,0.003086419776082039,3,3,6
0,149,43,0.003086419776082039,20,20,40
0,149,46,0.003086419776082039,1,1,2
0,149,55,0.012345679104328156,3,3,6
0,149,56,0.012345679104328156,1,1,2
0,152,0,0.0277777798473835,6,6,12
0,152,2,0.012345679104328156,6,6,12
0,152,4,0.003086419776082039,5,5,10
0,152,22,0.04938271641731262,6,6,12
0,152,24,0.003086419776082039,2,2,4
0,152,30,0.003086419776082039,6,6,12
0,152,41,0.012345679104328156,3,3,6
0,152,42,0.012345679104328156,1,1,2
0,152,49,0.003086419776082039,9,9,18
0,152,53,0.003086419776082039,1,1,2
0,153,0,0.003086419776082039,6,6,12
0,153,1,0.003086419776082039,16,16,32
0,153,3,0.012345679104328156,10,10,20
0,153,14,0.003086419776082039,5,5,10
0,153,16,0.0277777798473835,16,16,32
0,153,19,0.003086419776082039,5,5,10
0,153,22,0.012345679104328156,4,4,8
0,153,23,0.003086419776082039,3,3,6
0,153,24,0.003086419776082039,3,3,6
0,153,60,0.003086419776082039,12,12,24
0,153,70,0.012345679104328156,20,20,40
0,153,73,0.003086419776082039,1,1,2
0,153,111,0.003086419776082039,2,2,4
0,154,1,0.003086419776082039,16,16,32
0,154,10,0.003086419776082039,4,4,8
0,154,15,0.003086419776082039,11,11,22
0,154,16,0.003086419776082039,16,16,32
0,154,22,0.003086419776082039,4,4,8
0,154,24,0.012345679104328156,3,3,6
0,154,38,0.003086419776082039,1,1,2
0,154,54,0.012345679104328156,1,1,2
0,154,66,0.003086419776082039,1,1,2
0,154,67,0.003086419776082039,2,2,4
0,154,70,0.012345679104328156,20,20,40
0,154,92,0.012345679104328156,8,8,16
0,154,93,0.012345679104328156,1,1,2
0,155,15,0.003086419776082039,11,11,22
0,155,22,0.003086419776082039,4,4,8
0,155,50,0.003086419776082039,1,1,2
0,155,51,0.003086419776082039,2,2,4
0,155,53,0.003086419776082039,4,4,8
0,155,70,0.04938271641731262,20,20,40
0,155,75,0.003086419776082039,1,1,2
0,155,77,0.003086419776082039,3,3,6
0,155,87,0.003086419776082039,3,3,6
0,155,92,0.0277777798473835,8,8,16
0,155,93,0.0277777798473835,1,1,2
0,158,3,0.003086419776082039,10,10,20
0,158,9,0.003086419776082039,9,9,18
0,158,10,0.012345679104328156,4,4,8
0,158,14,0.003086419776082039,5,5,10
0,158,15,0.003086419776082039,10,10,20
0,158,16,0.012345679104328156,16,16,32
0,158,22,0.003086419776082039,4,4,8
0,158,24,0.003086419776082039,3,3,6
0,158,26,0.003086419776082039,12,12,24
0,158,38,0.003086419776082039,1,1,2
0,158,59,0.003086419776082039,12,12,24
0,158,77,0.003086419776082039,3,3,6
0,158,86,0.012345679104328156,8,8,16
0,158,87,0.012345679104328156,1,1,2
0,159,6,0.0277777798473835,10,10,20
0,159,8,0.003086419776082039,9,9,18
0,159,9,0.003086419776082039,4,4,8
0,159,21,0.012345679104328156,4,4,8
0,159,38,0.003086419776082039,6,6,12
0,159,39,0.003086419776082039,3,3,6
0,159,71,0.0277777798473835,6,6,12
0,159,77,0.012345679104328156,8,8,16
0,159,78,0.003086419776082039,1,1,2
0,159,87,0.012345679104328156,9,9,18
0,159,88,0.003086419776082039,1,1,2
0,164,0,0.003086419776082039,5,5,10
0,164,3,0.003086419776082039,10,10,20
0,164,4,0.003086419776082039,5,5,10
0,164,8,0.003086419776082039,3,3,6
0,164,9,0.003086419776082039,6,6,12
0,164,12,0.003086419776082039,5,5,10
0,164,13,0.003086419776082039,11,11,22
0,164,14,0.0277777798473835,16,16,32
0,164,23,0.003086419776082039,1,1,2
0,164,50,0.003086419776082039,6,6,12
0,164,55,0.003086419776082039,12,12,24
0,164,60,0.003086419776082039,20,20,40
0,164,67,0.012345679104328156,3,3,6
0,164,77,0.003086419776082039,9,9,18
0,164,81,0.003086419776082039,4,4,8
0,165,8,0.003086419776082039,9,9,18
0,165,9,0.003086419776082039,4,4,8
0,165,10,0.003086419776082039,6,6,12
0,165,13,0.003086419776082039,5,5,10
0,165,14,0.0277777798473835,11,11,22
0,165,15,0.0277777798473835,16,16,32
0,165,23,0.003086419776082039,3,3,6
0,165,24,0.003086419776082039,1,1,2
0,165,49,0.003086419776082039,4,4,8
0,165,63,0.012345679104328156,20,20,40
0,165,80,0.003086419776082039,3,3,6
0,165,84,0.003086419776082039,9,9,18
0,165,94,0.003086419776082039,9,9,18
0,167,4,0.0277777798473835,5,5,10
0,167,14,0.012345679104328156,5,5,10
0,167,16,0.012345679104328156,16,16,32
0,167,23,0.003086419776082039,3,3,6
0,167,44,0.003086419776082039,5,5,10
0,167,45,0.003086419776082039,3,3,6
0,167,63,0.0277777798473835,20,20,40
0,167,79,0.003086419776082039,2,2,4
0,167,80,0.003086419776082039,4,4,8
0,167,84,0.003086419776082039,4,4,8
0,167,91,0.003086419776082039,3,3,6
0,167,95,0.003086419776082039,9,9,18
0,169,3,0.003086419776082039,10,10,20
0,169,4,0.012345679104328156,4,4,8
0,169,10,0.0277777798473835,6,6,12
0,169,42,0.003086419776082039,3,3,6
0,169,44,0.003086419776082039,2,2,4
0,169,45,0.003086419776082039,2,2,4
0,169,50,0.012345679104328156,6,6,12
0,169,52,0.003086419776082039,1,1,2
0,169,53,0.003086419776082039,1,1,2
0,169,72,0.003086419776082039,2,2,4
0,169,73,0.0277777798473835,4,4,8
0,169,87,0.003086419776082039,9,9,18
0,170,4,0.003086419776082039,5,5,10
0,170,8,0.003086419776082039,9,9,18
0,170,10,0.012345679104328156,6,6,12
0,170,14,0.003086419776082039,11,11,22
0,170,15,0.003086419776082039,16,16,32
0,170,23,0.003086419776082039,3,3,6
0,170,44,0.003086419776082039,2,2,4
0,170,60,0.003086419776082039,20,20,40
0,170,67,0.003086419776082039,3,3,6
0,170,72,0.003086419776082039,2,2,4
0,170,73,0.003086419776082039,4,4,8
0,170,78,0.003086419776082039,8,8,16
0,170,79,0.012345679104328156,4,4,8
0,170,87,0.012345679104328156,9,9,18
0,170,88,0.003086419776082039,1,1,2
0,171,8,0.003086419776082039,9,9,18
0,171,10,0.0277777798473835,6,6,12
0,171,12,0.003086419776082039,2,2,4
0,171,15,0.0277777798473835,16,16,32
0,171,16,0.003086419776082039,4,4,8
0,171,21,0.003086419776082039,4,4,8
0,171,44,0.003086419776082039,2,2,4
0,171,51,0.003086419776082039,6,6,12
0,171,52,0.003086419776082039,2,2,4
0,171,56,0.003086419776082039,11,11,22
0,171,78,0.003086419776082039,8,8,16
0,171,81,0.003086419776082039,3,3,6
0,171,82,0.003086419776082039,1,1,2
0,171,87,0.003086419776082039,9,9,18
0,172,8,0.003086419776082039,4,4,8
0,172,11,0.003086419776082039,2,2,4
0,172,14,0.003086419776082039,16,16,32
0,172,17,0.003086419776082039,5,5,10
0,172,21,0.0277777798473835,3,3,6
0,172,56,0.012345679104328156,1,1,2
0,172,57,0.012345679104328156,2,2,4
0,172,59,0.003086419776082039,4,4,8
0,172,60,0.07716049998998642,20,20,40
0,172,71,0.003086419776082039,6,6,12
0,173,5,0.012345679104328156,1,1,2
0,173,6,0.04938271641731262,4,4,8
0,173,7,0.003086419776082039,9,9,18
0,173,9,0.003086419776082039,6,6,12
0,173,12,0.003086419776082039,5,5,10
0,173,44,0.003086419776082039,3,3,6
0,173,48,0.003086419776082039,3,3,6
0,173,49,0.003086419776082039,4,4,8
0,173,58,0.003086419776082039,1,1,2
0,173,59,0.003086419776082039,2,2,4
0,173,62,0.0277777798473835,20,20,40
0,173,92,0.003086419776082039,9,9,18
0,177,1,0.0277777798473835,16,16,32
0,177,12,0.111111119389534,20,20,40
0,177,16,0.003086419776082039,16,16,32
0,177,22,0.003086419776082039,4,4,8
0,177,32,0.003086419776082039,1,1,2
0,177,66,0.012345679104328156,20,20,40
0,177,74,0.003086419776082039,2,2,4
0,177,88,0.003086419776082039,9,9,18
0,177,97,0.003086419776082039,1,1,2
0,177,105,0.003086419776082039,1,1,2
0,180,1,0.04938271641731262,17,17,34
0,180,8,0.003086419776082039,9,9,18
0,180,11,0.003086419776082039,20,20,40
0,180,13,0.012345679104328156,5,5,10
0,180,15,0.003086419776082039,16,16,32
0,180,20,0.003086419776082039,9,9,18
0,180,25,0.003086419776082039,11,11,22
0,180,35,0.003086419776082039,1,1,2
0,180,42,0.003086419776082039,2,2,4
0,180,49,0.003086419776082039,4,4,8
0,180,54,0.012345679104328156,12,12,24
0,180,60,0.003086419776082039,20,20,40
0,180,80,0.003086419776082039,1,1,2
0,181,0,0.003086419776082039,6,6,12
0,181,1,0.003086419776082039,16,16,32
0,181,2,0.003086419776082039,6,6,12
0,181,3,0.003086419776082039,10,10,20
0,181,16,0.003086419776082039,16,16,32
0,181,21,0.003086419776082039,9,9,18
0,181,22,0.003086419776082039,4,4,8
0,181,34,0.003086419776082039,1,1,2
0,181,48,0.003086419776082039,3,3,6
0,181,57,0.003086419776082039,6,6,12
0,181,58,0.003086419776082039,2,2,4
0,181,60,0.003086419776082039,1,1,2
0,181,68,0.003086419776082039,2,2,4
0,181,69,0.003086419776082039,4,4,8
0,181,70,0.0277777798473835,20,20,40
0,181,72,0.003086419776082039,1,1,2
0,186,3,0.012345679104328156,10,10,20
0,186,8,0.003086419776082039,9,9,18
0,186,10,0.003086419776082039,6,6,12
0,186,14,0.012345679104328156,11,11,22
0,186,15,0.003086419776082039,16,16,32
0,186,26,0.003086419776082039,3,3,6
0,186,43,0.003086419776082039,6,6,12
0,186,44,0.003086419776082039,3,3,6
0,186,52,0.012345679104328156,6,6,12
0,186,55,0.012345679104328156,1,1,2
0,186,75,0.003086419776082039,2,2,4
0,186,76,0.003086419776082039,4,4,8
0,186,79,0.003086419776082039,4,4,8
0,186,85,0.003086419776082039,4,4,8
0,188,2,0.003086419776082039,6,6,12
0,188,5,0.003086419776082039,2,2,4
0,188,10,0.003086419776082039,6,6,12
0,188,14,0.003086419776082039,11,11,22
0,188,15,0.003086419776082039,16,16,32
0,188,20,0.003086419776082039,6,6,12
0,188,21,0.003086419776082039,4,4,8
0,188,43,0.0277777798473835,6,6,12
0,188,45,0.012345679104328156,2,2,4
0,188,51,0.012345679104328156,6,6,12
0,188,52,0.003086419776082039,2,2,4
0,188,54,0.003086419776082039,1,1,2
0,188,55,0.003086419776082039,12,12,24
0,188,79,0.003086419776082039,4,4,8
0,189,0,0.003086419776082039,6,6,12
0,189,1,0.003086419776082039,17,17,34
0,189,3,0.003086419776082039,9,9,18
0,189,9,0.003086419776082039,9,9,18
0,189,13,0.003086419776082039,2,2,4
0,189,14,0.0277777798473835,5,5,10
0,189,16,0.0277777798473835,16,16,32
0,189,17,0.003086419776082039,4,4,8
0,189,19,0.003086419776082039,5,5,10
0,189,59,0.003086419776082039,12,12,24
0,189,65,0.003086419776082039,20,20,40
0,189,70,0.003086419776082039,1,1,2
0,189,76,0.003086419776082039,6,6,12
0,189,83,0.003086419776082039,8,8,16
0,192,1,0.003086419776082039,17,17,34
0,192,6,0.003086419776082039,10,10,20
0,192,9,0.003086419776082039,9,9,18
0,192,12,0.0277777798473835,20,20,40
0,192,14,0.0277777798473835,5,5,10
0,192,15,0.003086419776082039,11,11,22
0,192,16,0.003086419776082039,16,16,32
0,192,23,0.003086419776082039,3,3,6
0,192,26,0.003086419776082039,12,12,24
0,192,59,0.0277777798473835,12,12,24
0,192,74,0.003086419776082039,3,3,6
0,192,77,0.003086419776082039,1,1,2
0,194,9,0.0277777798473835,9,9,18
0,194,11,0.003086419776082039,6,6,12
0,194,13,0.012345679104328156,2,2,4
0,194,14,0.0277777798473835,5,5,10
0,194,15,0.012345679104328156,11,11,22
0,194,16,0.003086419776082039,16,16,32
0,194,26,0.003086419776082039,12,12,24
0,194,59,0.012345679104328156,12,12,24
0,194,74,0.003086419776082039,3,3,6
0,194,83,0.003086419776082039,8,8,16
0,194,91,0.003086419776082039,2,2,4
0,196,1,0.003086419776082039,17,17,34
0,196,3,0.012345679104328156,9,9,18
0,196,9,0.012345679104328156,9,9,18
0,196,12,0.003086419776082039,20,20,40
0,196,13,0.003086419776082039,2,2,4
0,196,14,0.0277777798473835,5,5,10
0,196,16,0.04938271641731262,16,16,32
0,196,24,0.003086419776082039,3,3,6
0,196,27,0.003086419776082039,3,3,6
0,196,81,0.003086419776082039,2,2,4
0,196,83,0.003086419776082039,8,8,16
0,197,2,0.003086419776082039,6,6,12
0,197,3,0.003086419776082039,9,9,18
0,197,6,0.003086419776082039,10,10,20
0,197,9,0.003086419776082039,9,9,18
0,197,12,0.0277777798473835,20,20,40
0,197,14,0.0277777798473835,5,5,10
0,197,16,0.003086419776082039,16,16,32
0,197,26,0.003086419776082039,12,12,24
0,197,59,0.0277777798473835,12,12,24
0,197,65,0.003086419776082039,20,20,40
0,197,70,0.003086419776082039,1,1,2
0,197,97,0.003086419776082039,1,1,2
0,201,1,0.003086419776082039,1,1,2
0,201,5,0.0277777798473835,2,2,4
0,201,6,0.003086419776082039,1,1,2
0,201,10,0.0277777798473835,2,2,4
0,201,11,0.0277777798473835,2,2,4
0,201,13,0.0277777798473835,2,2,4
0,201,14,0.003086419776082039,2,2,4
0,201,18,0.003086419776082039,20,20,40
0,201,27,0.012345679104328156,4,4,8
0,203,3,0.04938271641731262,10,10,20
0,203,9,0.003086419776082039,9,9,18
0,203,23,0.003086419776082039,3,3,6
0,203,57,0.012345679104328156,12,12,24
0,203,65,0.0277777798473835,20,20,40
0,203,70,0.003086419776082039,1,1,2
0,203,74,0.003086419776082039,3,3,6
0,203,81,0.0277777798473835,2,2,4
0,203,94,0.003086419776082039,3,3,6
0,203,106,0.003086419776082039,2,2,4
0,205,12,0.003086419776082039,16,16,32
0,205,18,0.003086419776082039,4,4,8
0,205,22,0.04938271641731262,12,12,24
0,205,40,0.003086419776082039,5,5,10
0,205,41,0.003086419776082039,3,3,6
0,205,42,0.003086419776082039,1,1,2
0,205,46,0.04938271641731262,6,6,12
0,205,48,0.003086419776082039,1,1,2
0,205,49,0.003086419776082039,1,1,2
0,205,64,0.003086419776082039,1,1,2
0,205,73,0.003086419776082039,1,1,2
0,205,76,0.003086419776082039,9,9,18
0,208,6,0.012345679104328156,1,1,2
0,208,16,0.04938271641731262,9,9,18
0,208,19,0.003086419776082039,3,3,6
0,208,32,0.003086419776082039,1,1,2
0,208,34,0.003086419776082039,2,2,4
0,208,35,0.04938271641731262,20,20,40
0,208,36,0.003086419776082039,1,1,2
0,208,41,0.0277777798473835,3,3,6
0,208,48,0.003086419776082039,9,9,18
0,209,10,0.003086419776082039,11,11,22
0,209,11,0.003086419776082039,9,9,18
0,209,14,0.0277777798473835,4,4,8
0,209,30,0.003086419776082039,3,3,6
0,209,31,0.0277777798473835,4,4,8
0,209,39,0.003086419776082039,20,20,40
0,209,42,0.003086419776082039,1,1,2
0,209,51,0.003086419776082039,1,1,2
0,209,52,0.003086419776082039,4,4,8
0,209,55,0.0277777798473835,9,9,18
0,209,62,0.012345679104328156,6,6,12
0,210,0,0.003086419776082039,6,6,12
0,210,6,0.003086419776082039,10,10,20
0,210,8,0.012345679104328156,4,4,8
