split,sample_idx,node_id,freq_learn,freq_rw,in_degree,out_degree,tot_degree,energy_learn,energy_rw,jaccard_w,rho_energy_delta_learn,rho_energy_delta_rw,global_f1_learn,global_auc_learn,global_acc_learn,global_f1_rw,global_auc_rw,global_acc_rw
1,9,18,0.0,0.0,2,2,4,0.0,0.0,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,19,0.0,0.018518518656492233,3,3,6,0.0,0.00034293552744202316,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,20,0.0,0.018518518656492233,2,2,4,0.0,0.00034293552744202316,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,21,0.0,0.0,2,2,4,0.0,0.0,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,22,0.0,0.0,2,2,4,0.0,0.0,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,23,0.0555555559694767,0.0,5,5,10,0.003086419776082039,0.0,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,24,0.018518518656492233,0.0,3,3,6,0.00034293552744202316,0.0,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,25,0.03703703731298447,0.0,3,3,6,0.0013717421097680926,0.0,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,26,0.0555555559694767,0.0,2,2,4,0.003086419776082039,0.0,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,27,0.018518518656492233,0.018518518656492233,4,4,8,0.00034293552744202316,0.00034293552744202316,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,28,0.0,0.018518518656492233,3,3,6,0.0,0.00034293552744202316,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,29,0.07407407462596893,0.0,4,4,8,0.0054869684390723705,0.0,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,30,0.0,0.018518518656492233,4,4,8,0.0,0.00034293552744202316,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,31,0.018518518656492233,0.018518518656492233,6,6,12,0.00034293552744202316,0.00034293552744202316,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,32,0.07407407462596893,0.018518518656492233,12,12,24,0.0054869684390723705,0.00034293552744202316,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,9,33,0.1111111119389534,0.0555555559694767,17,17,34,0.012345679104328156,0.003086419776082039,0.270588219165802,-0.1770652112995905,0.13165819698128997,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,10,0,0.03703703731298447,0.07407407462596893,16,16,32,0.0013717421097680926,0.0054869684390723705,0.4025973677635193,-0.22467585540439455,-0.12307195729818471,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,10,1,0.03703703731298447,0.0555555559694767,9,9,18,0.0013717421097680926,0.003086419776082039,0.4025973677635193,-0.22467585540439455,-0.12307195729818471,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,10,2,0.07407407462596893,0.0555555559694767,10,10,20,0.0054869684390723705,0.003086419776082039,0.4025973677635193,-0.22467585540439455,-0.12307195729818471,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,10,3,0.0,0.07407407462596893,6,6,12,0.0,0.0054869684390723705,0.4025973677635193,-0.22467585540439455,-0.12307195729818471,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,10,4,0.0,0.018518518656492233,3,3,6,0.0,0.00034293552744202316,0.4025973677635193,-0.22467585540439455,-0.12307195729818471,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,10,5,0.0,0.018518518656492233,3,3,6,0.0,0.00034293552744202316,0.4025973677635193,-0.22467585540439455,-0.12307195729818471,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,10,6,0.0,0.0,3,3,6,0.0,0.0,0.4025973677635193,-0.22467585540439455,-0.12307195729818471,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,10,7,0.0,0.0,4,4,8,0.0,0.0,0.4025973677635193,-0.22467585540439455,-0.12307195729818471,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,10,8,0.03703703731298447,0.03703703731298447,5,5,10,0.0013717421097680926,0.0013717421097680926,0.4025973677635193,-0.22467585540439455,-0.12307195729818471,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,10,9,0.0,0.0,2,2,4,0.0,0.0,0.4025973677635193,-0.22467585540439455,-0.12307195729818471,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,10,10,0.0,0.03703703731298447,3,3,6,0.0,0.0013717421097680926,0.4025973677635193,-0.22467585540439455,-0.12307195729818471,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,10,11,0.0,0.0,1,1,2,0.0,0.0,0.4025973677635193,-0.22467585540439455,-0.12307195729818471,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
